award_id,request_id,award_date,category_l1,category_l2,country,business_unit,supplier_id,supplier_name,total_value,currency,quantity,required_by_date,awarded,award_rank,decision_rationale,policy_compliant,preferred_supplier_used,escalation_required,escalated_to,savings_pct,lead_time_days,risk_score_at_award,notes
AWD-000548,REQ-000273,2026-03-03,Professional Services,Cloud Architecture Consulting,US,Regional IT MEA,SUP-0039,Infosys Consulting,31600.0,USD,20,2026-04-09,False,2,Not selected due to higher risk or weaker commercial position,True,False,False,,0.0,19,19,
AWD-000549,REQ-000274,2026-03-24,IT,Laptops,US,Global IT,SUP-0009,Insight Technology Group,203837.48,USD,200,2026-04-07,True,1,Strong incumbent performance and acceptable commercial terms,True,True,True,,8.4,14,16,
AWD-000550,REQ-000274,2026-03-03,IT,Laptops,US,Global IT,SUP-0016,CDW Americas,222530.0,USD,200,2026-04-07,False,2,Selected due to policy compliance and supplier capability,True,False,True,,0.0,30,24,
AWD-000551,REQ-000275,2026-04-30,Facilities,Office Chairs,AU,Data & Analytics,SUP-0026,Haworth International,241349.68,USD,400,2026-05-26,True,1,Selected due to policy compliance and supplier capability,True,True,True,,5.1,24,23,
AWD-000552,REQ-000276,2026-04-17,Professional Services,Data Engineering Services,SG,Regional IT MEA,SUP-0039,Infosys Consulting,220893.75,USD,200,2026-05-12,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,5.5,14,16,
AWD-000553,REQ-000276,2026-04-30,Professional Services,Data Engineering Services,SG,Regional IT MEA,SUP-0038,Wipro Digital Solutions,233750.0,USD,200,2026-05-12,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,False,True,,0.0,22,23,
AWD-000554,REQ-000277,2026-04-07,Marketing,Social Media Advertising,US,Regional IT APAC,SUP-0046,Dentsu International,938880.0,USD,6,2026-05-10,True,1,Not selected due to higher risk or weaker commercial position,True,True,True,,2.2,30,15,
AWD-000555,REQ-000277,2026-04-24,Marketing,Social Media Advertising,US,Regional IT APAC,SUP-0047,Havas Group Americas,960000.0,USD,6,2026-05-10,False,2,Selected due to policy compliance and supplier capability,True,False,True,,0.0,30,16,
AWD-000556,REQ-000279,2026-04-29,Professional Services,Cybersecurity Advisory,SG,Facilities,SUP-0038,Wipro Digital Solutions,41436.9,USD,30,2026-04-21,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,,7.3,28,29,
AWD-000557,REQ-000280,2026-03-03,IT,Laptops,AU,Regional IT Americas,SUP-0009,Insight Technology Group,32701.2,USD,30,2026-02-24,True,1,Not selected due to higher risk or weaker commercial position,True,True,False,,8.4,25,30,
AWD-000558,REQ-000281,2026-02-12,Facilities,Meeting Room Furniture,US,Marketing,SUP-0025,Steelcase Americas,4377.6,USD,1,2026-02-06,True,1,Selected due to policy compliance and supplier capability,True,True,False,,8.8,25,25,
AWD-000559,REQ-000288,2026-03-03,IT,Cloud Storage,SG,Cybersecurity,SUP-0010,Azure Enterprise,14370000.0,USD,1000000,2026-04-09,True,1,Strong incumbent performance and acceptable commercial terms,True,True,True,,4.2,22,28,
AWD-000560,REQ-000288,2026-03-22,IT,Cloud Storage,SG,Cybersecurity,SUP-0011,AWS Enterprise EMEA,14550000.0,USD,1000000,2026-04-09,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,False,True,,0.0,21,27,
AWD-000561,REQ-000288,2026-03-26,IT,Cloud Storage,SG,Cybersecurity,SUP-0012,Google Cloud Europe,14400000.0,USD,1000000,2026-04-09,False,3,Not selected due to higher risk or weaker commercial position,True,False,True,,0.0,13,29,
AWD-000562,REQ-000289,2026-03-16,Marketing,Content Production Services,BR,Cybersecurity,SUP-0047,Havas Group Americas,560050.0,USD,5,2026-04-17,True,1,Selected due to policy compliance and supplier capability,True,True,True,,2.6,15,27,
AWD-000563,REQ-000290,2026-05-14,Professional Services,IT Project Management Services,JP,Corporate Services,SUP-0039,Infosys Consulting,143325.4,USD,120,2026-05-28,True,1,Best compliant combination of price and lead time,True,True,True,,8.1,29,29,
AWD-000564,REQ-000291,2026-03-15,IT,Cloud Security Services,IN,Cybersecurity,SUP-0015,Oracle Cloud Infrastructure,54777.6,USD,12,2026-04-18,True,1,Not selected due to higher risk or weaker commercial position,True,True,False,,4.9,23,30,
AWD-000565,REQ-000291,2026-03-29,IT,Cloud Security Services,IN,Cybersecurity,SUP-0010,Azure Enterprise,180.0,USD,12,2026-04-18,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,False,False,,0.0,13,21,
AWD-000566,REQ-000291,2026-03-17,IT,Cloud Security Services,IN,Cybersecurity,SUP-0011,AWS Enterprise EMEA,174.6,USD,12,2026-04-18,False,3,Not selected due to higher risk or weaker commercial position,True,False,False,,0.0,16,24,
AWD-000567,REQ-000292,2026-04-17,Professional Services,Cybersecurity Advisory,US,Facilities,SUP-0039,Infosys Consulting,360620.0,USD,90,2026-05-05,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,5.1,15,15,
AWD-000568,REQ-000292,2026-04-15,Professional Services,Cybersecurity Advisory,US,Facilities,SUP-0038,Wipro Digital Solutions,134100.0,USD,90,2026-05-05,False,2,Not selected due to higher risk or weaker commercial position,True,False,True,,0.0,19,20,
AWD-000569,REQ-000293,2026-03-29,Facilities,Office Chairs,US,Regional IT MEA,SUP-0025,Steelcase Americas,285005.0,USD,500,2026-05-08,True,1,Not selected due to higher risk or weaker commercial position,True,True,True,,4.2,25,17,
AWD-000570,REQ-000293,2026-04-05,Facilities,Office Chairs,US,Regional IT MEA,SUP-0026,Haworth International,297500.0,USD,500,2026-05-08,False,2,Best compliant combination of price and lead time,True,False,True,,0.0,26,18,
AWD-000571,REQ-000294,2026-02-20,IT,Laptops,AU,Data & Analytics,SUP-0009,Insight Technology Group,312098.33,USD,300,2026-03-28,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,6.5,21,23,
AWD-000572,REQ-000295,2026-02-22,IT,Mobile Workstations,US,Marketing,SUP-0016,CDW Americas,147214.8,USD,60,2026-03-19,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,4.9,19,29,
AWD-000573,REQ-000296,2026-04-11,IT,Tablets,CA,Regional IT Americas,SUP-0009,Insight Technology Group,155265.0,USD,200,2026-05-09,True,1,Strong incumbent performance and acceptable commercial terms,True,True,True,,5.9,28,19,
AWD-000574,REQ-000296,2026-04-26,IT,Tablets,CA,Regional IT Americas,SUP-0016,CDW Americas,157080.0,USD,200,2026-05-09,False,2,Best compliant combination of price and lead time,True,False,True,,0.0,20,28,
AWD-000575,REQ-000297,2026-05-18,IT,Cloud Networking,US,Digital Workplace,SUP-0010,Azure Enterprise,16060.8,USD,600000,2026-06-02,True,1,Not selected due to higher risk or weaker commercial position,True,True,False,,4.4,20,15,
AWD-000576,REQ-000297,2026-05-02,IT,Cloud Networking,US,Digital Workplace,SUP-0011,AWS Enterprise EMEA,16320.0,USD,600000,2026-06-02,False,2,Selected due to policy compliance and supplier capability,True,False,False,,0.0,30,30,
AWD-000577,REQ-000297,2026-05-20,IT,Cloud Networking,US,Digital Workplace,SUP-0012,Google Cloud Europe,16140.0,USD,600000,2026-06-02,False,3,Strong incumbent performance and acceptable commercial terms,True,False,False,,0.0,26,30,
AWD-000578,REQ-000298,2026-04-05,IT,Managed Cloud Platform Services,SG,Global IT,SUP-0015,Oracle Cloud Infrastructure,539184.0,USD,24,2026-04-28,True,1,Not selected due to higher risk or weaker commercial position,True,True,True,,4.4,24,29,
AWD-000579,REQ-000298,2026-04-17,IT,Managed Cloud Platform Services,SG,Global IT,SUP-0010,Azure Enterprise,528000.0,USD,24,2026-04-28,False,2,Selected due to policy compliance and supplier capability,True,False,True,,0.0,18,22,
AWD-000580,REQ-000298,2026-04-06,IT,Managed Cloud Platform Services,SG,Global IT,SUP-0011,AWS Enterprise EMEA,512160.0,USD,24,2026-04-28,False,3,Rejected because lead time or policy fit was weaker than alternatives,True,False,True,,0.0,19,28,
AWD-000581,REQ-000299,2026-04-16,Marketing,Marketing Analytics Services,IN,Global IT,SUP-0046,Dentsu International,562752.0,USD,18,2026-05-03,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,2.3,24,27,
AWD-000582,REQ-000300,2026-05-29,Professional Services,Cloud Architecture Consulting,US,Cybersecurity,SUP-0039,Infosys Consulting,645993.74,USD,480,2026-06-13,True,1,Strong incumbent performance and acceptable commercial terms,True,True,True,,8.9,27,16,
AWD-000583,REQ-000300,2026-05-08,Professional Services,Cloud Architecture Consulting,US,Cybersecurity,SUP-0038,Wipro Digital Solutions,709104.0,USD,480,2026-06-13,False,2,Not selected due to higher risk or weaker commercial position,True,False,True,,0.0,30,25,
AWD-000584,REQ-000301,2026-04-18,Marketing,Influencer Campaign Management,AU,Global IT,SUP-0047,Havas Group Americas,78115.0,USD,1,2026-05-01,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,,8.1,15,29,
AWD-000585,REQ-000302,2026-04-21,IT,Cloud Compute,ZA,Data & Analytics,SUP-0010,Azure Enterprise,15419.25,USD,150000,2026-05-27,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,,2.1,16,17,
AWD-000586,REQ-000302,2026-05-02,IT,Cloud Compute,ZA,Data & Analytics,SUP-0011,AWS Enterprise EMEA,15270.0,USD,150000,2026-05-27,False,2,Selected due to policy compliance and supplier capability,True,False,False,,0.0,22,27,
AWD-000587,REQ-000302,2026-05-07,IT,Cloud Compute,ZA,Data & Analytics,SUP-0012,Google Cloud Europe,15120.0,USD,150000,2026-05-27,False,3,Best compliant combination of price and lead time,True,False,False,,0.0,22,27,
AWD-000588,REQ-000303,2026-03-31,Facilities,Storage Cabinets,US,Cybersecurity,SUP-0026,Haworth International,148590.75,USD,600,2026-04-20,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,8.7,29,16,
AWD-000589,REQ-000304,2026-02-28,Professional Services,Software Development Services,IN,Regional IT MEA,SUP-0038,Wipro Digital Solutions,2434101.12,USD,2880,2026-04-02,True,1,Selected due to policy compliance and supplier capability,True,True,True,,6.3,19,17,
AWD-000590,REQ-000304,2026-03-06,Professional Services,Software Development Services,IN,Regional IT MEA,SUP-0039,Infosys Consulting,2597760.0,USD,2880,2026-04-02,False,2,Best compliant combination of price and lead time,True,False,True,,0.0,15,29,
